Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_012.jpg,-1.748972,1,0,2.496482,102.8193,88.41349,1.18263,38.5797,359.9115
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_090.jpg,0,1,0,2.539354,102.9391,88.50969,1.20384,38.472,359.9339
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_168.jpg,0,1,0,2.59499,103.1024,88.64105,1.283451,38.47647,359.9765
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_248.jpg,0,1,0,2.650389,103.2696,88.77478,1.361545,38.49099,0.002215954
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_323.jpg,0,1,0,2.707539,103.4393,88.91055,1.365332,38.50738,0.001505203
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_400.jpg,0,1,0,2.766386,103.6123,89.04924,1.34945,38.52962,0.000854438
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_441.jpg,0,1,0,2.793846,103.7001,89.11978,1.351093,38.54273,0.0013859
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_482.jpg,0,1,0,2.821082,103.7888,89.19103,1.352509,38.55271,0.001396629
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_555.jpg,1.66345,1,0,2.87689,103.9685,89.33608,1.361016,38.65226,0.00095671
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_598.jpg,3.313371,1,0,2.90431,104.0589,89.41035,1.357861,38.87505,9.13E-05
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_671.jpg,0,1,0,2.960211,104.2425,89.56114,1.361526,39.16813,0.000971815
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_712.jpg,0,1,0,2.987015,104.3356,89.63754,1.36733,39.20979,0.001009234
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_788.jpg,0,1,0,3.028024,104.4768,89.75356,1.376222,39.24081,0.001549779
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_865.jpg,0,1,0,3.083027,104.6678,89.91079,1.378875,39.26171,0.001551275
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_57_944.jpg,0,1,0,3.137788,104.8621,90.07092,1.379815,39.27928,0.00141917
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_020.jpg,-3.488342,1,0,3.191729,105.0607,90.23238,1.376847,38.98793,0.003430118
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_098.jpg,-6.890756,1,0,3.244682,105.2656,90.39206,1.355089,38.05058,359.9737
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_172.jpg,-3.420524,1,0,3.297181,105.4758,90.55112,1.30725,37.04983,359.937
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_212.jpg,-1.756939,1,0,3.32449,105.5824,90.63133,1.282338,36.74552,359.9317
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_284.jpg,0,1,0,3.364866,105.7442,90.75319,1.272068,36.583,359.9295
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_362.jpg,0,1,0,3.41692,105.9636,90.91814,1.297575,36.56787,359.9405
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_433.jpg,0,1,0,3.469054,106.1866,91.08598,1.351272,36.60285,359.985
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_512.jpg,0,1,0,3.520872,106.4135,91.25577,1.416218,36.62525,0.00259461
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_584.jpg,0,1,0,3.559634,106.5854,91.38429,1.420883,36.6413,0.001775008
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_658.jpg,0,1,0,3.613481,106.8172,91.55809,1.417489,36.66224,0.001143446
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_732.jpg,0,1,0,3.665305,107.0522,91.73463,1.41895,36.68795,0.001595125
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_807.jpg,0,1,0,3.716893,107.2307,91.86877,1.422654,36.70711,0.001700814
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_882.jpg,0,1,0,3.755602,107.4714,92.04991,1.430135,36.73225,0.001617231
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_58_954.jpg,0,1,0,3.807527,107.7153,92.23358,1.431153,36.75745,0.001742188
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_028.jpg,0,1,0,3.858508,107.9004,92.37309,1.437725,36.77704,0.001645847
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_104.jpg,0,1,0,3.896774,108.1498,92.56123,1.438253,36.8035,0.00177059
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_178.jpg,0,1,0,3.947369,108.4024,92.75199,1.442525,36.83077,0.001787568
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_250.jpg,0,1,0,3.997751,108.6581,92.94534,1.448319,36.85908,0.001800437
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_322.jpg,0,1,0,4.035565,108.852,93.09198,1.451584,36.87885,0.00132735
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_396.jpg,0,1,0,4.084877,109.1132,93.28976,1.45715,36.9083,0.001359274
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_467.jpg,0,1,0,4.135363,109.3111,93.43977,1.461001,36.92999,0.001260473
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_515.jpg,0,1,0,4.147612,109.5107,93.59117,1.461095,36.95261,0.001366482
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_579.jpg,0,1,0,4.197133,109.712,93.74403,1.466026,36.97585,0.001374598
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_650.jpg,0,1,0,4.246438,109.9831,93.95006,1.471393,37.00845,0.001772485
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_724.jpg,-1.674073,1,0,4.283121,110.1886,94.10593,1.475948,36.96389,0.002056409
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_798.jpg,-4.976051,1,0,4.331194,110.4668,94.31337,1.465582,36.4775,0.00422105
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_871.jpg,-5.132528,1,0,4.378953,110.7509,94.51805,1.418534,35.48598,359.9651
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_27_59_945.jpg,-1.819503,1,0,4.415454,110.9669,94.67136,1.364639,34.91917,359.9359
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_018.jpg,0,1,0,4.464296,111.2585,94.87707,1.31401,34.66077,359.8932
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_090.jpg,0,1,0,4.511769,111.5539,95.08457,1.280908,34.63867,359.8689
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_160.jpg,0,1,0,4.547274,111.7778,95.24158,1.273295,34.6621,359.8667
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_233.jpg,0,1,0,4.594087,112.0796,95.45306,1.292629,34.71175,359.8832
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_306.jpg,0,1,0,4.629043,112.3081,95.61341,1.326988,34.75459,359.9142
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_377.jpg,0,1,0,4.675471,112.6156,95.82957,1.395496,34.81577,359.9809
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_449.jpg,3.247324,1,0,4.721503,112.8482,95.99335,1.455749,34.97495,0.002438097
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_520.jpg,6.462356,1,0,4.755782,113.159,96.21591,1.517839,35.67762,0.001510909
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_591.jpg,9.619328,1,0,4.80278,113.4671,96.44492,1.464968,37.00145,0.01733354
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_662.jpg,6.369732,1,0,4.835932,113.6964,96.62195,1.390309,38.07973,0.08981176
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_731.jpg,3.148638,1,0,4.882498,114.0012,96.86287,1.239899,39.138,0.2083537
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_803.jpg,0.02853848,1,0,4.917656,114.2301,97.04647,1.104881,39.52761,0.2848702
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_875.jpg,0,1,0,4.963852,114.5369,97.29547,0.9597517,39.67011,0.3908303
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_00_946.jpg,0,1,0,5.008811,114.7685,97.4847,0.8820969,39.68095,0.4538978
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_020.jpg,0,1,0,5.01796,115.0782,97.73859,0.8427885,39.66084,0.5154912
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_091.jpg,0,1,0,5.013108,115.3879,97.99211,0.8225818,39.58308,0.5048929
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_165.jpg,0,1,0,5.015977,115.6208,98.18276,0.8371622,39.54173,0.459955
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_235.jpg,0,1,0,4.987236,115.932,98.43748,0.9077796,39.47914,0.3782331
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_306.jpg,0,1,0,5.021716,116.1659,98.62862,0.991519,39.43042,0.3010823
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_381.jpg,0,1,0,5.015501,116.4788,98.88387,1.139011,39.3833,0.1749566
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_452.jpg,0,1,0,5.016638,116.792,99.13857,1.301716,39.31036,0.0279002
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_527.jpg,0,1,0,5.001155,117.0266,99.33107,1.434655,39.31702,0.002397988
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_599.jpg,0,1,0,5.013888,117.3372,99.58703,1.531899,39.33357,0.004557151
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_672.jpg,0,1,0,5.044317,117.6432,99.83976,1.331706,39.3872,0.001153333
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_746.jpg,0,1,0,5.012651,117.8738,100.0306,1.243948,39.41851,0.001314801
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_819.jpg,0,1,0,5.015888,118.1819,100.286,1.182947,39.44353,0.001817644
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_896.jpg,3.448256,1,0,5.014996,118.4892,100.5427,1.160179,39.77255,0.00092536
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_01_966.jpg,6.773347,1,0,5.002985,118.7187,100.7379,1.181254,40.31059,0.001403742
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_040.jpg,9.979411,1,0,5.01353,119.0197,101.0031,1.207965,41.61799,0.0721703
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_117.jpg,6.623548,1,0,5.002145,119.3156,101.2744,1.229035,43.08073,0.2552799
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_190.jpg,3.312794,1,0,5.009362,119.6067,101.5461,1.067402,44.2644,0.3156975
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_264.jpg,0,1,0,5.009422,119.822,101.753,0.9467967,44.66672,0.4081551
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_338.jpg,0,1,0,5.01193,120.1079,102.0305,0.8015676,44.82129,0.5014626
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_411.jpg,0,1,0,5.011281,120.393,102.3101,0.714996,44.83109,0.5776773
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_484.jpg,0,1,0,5.024107,120.6072,102.5206,0.6892712,44.79656,0.6048127
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_556.jpg,0,1,0,5.000541,120.893,102.8019,0.7070501,44.7375,0.5990279
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_629.jpg,0,1,0,5.018526,121.108,103.013,0.746495,44.69551,0.5506713
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_702.jpg,0,1,0,4.984976,121.3954,103.2951,0.8478996,44.63132,0.4586618
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_773.jpg,1.692394,1,0,5.022472,121.6831,103.5777,0.988555,44.63484,0.3462135
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_845.jpg,4.88795,1,0,5.004813,121.898,103.7915,1.119787,44.92582,0.2872982
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_917.jpg,8.093072,1,0,5.014783,122.18,104.0787,1.20593,45.91027,0.2166834
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_02_985.jpg,8.153307,1,0,5.012922,122.3859,104.2979,1.22098,46.94835,0.2482986
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_058.jpg,5.007536,1,0,5.01543,122.6563,104.5915,1.121639,48.22963,0.2413658
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_128.jpg,1.844021,1,0,4.99009,122.8554,104.8151,1.054622,48.70962,0.3204517
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_198.jpg,0,0.8951641,0,5.002481,123.121,105.1144,1.001182,49.03546,0.3848825
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_266.jpg,0,0.6853459,0,5.013868,123.3188,105.3385,0.9223064,48.96376,0.3980582
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_336.jpg,0,0.4799553,0,5.006736,123.5822,105.6381,0.8285547,48.96017,0.4023567
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_403.jpg,0,0.2741463,0,4.999929,123.7792,105.8623,0.7397097,48.9018,0.3915847
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_474.jpg,0,0.0657625,0,4.994195,124.041,106.1601,0.576332,48.86893,0.3569626
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_542.jpg,0,0,0,4.981456,124.2362,106.3823,0.4156027,48.85197,0.3260472
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_612.jpg,0,0,0,4.959909,124.495,106.677,0.1654162,48.83574,0.2881089
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_679.jpg,0,0,0,4.943676,124.6879,106.8972,359.9632,48.82957,0.2645679
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_745.jpg,-3.045239,0,0,4.92153,124.8818,107.1162,359.8006,48.69108,0.1785148
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_815.jpg,-6.10899,0,0,4.904084,125.1421,107.4045,359.5886,48.05844,359.9703
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_880.jpg,-9.157058,0,0,4.88583,125.3398,107.6176,359.4753,47.19901,359.7643
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_03_948.jpg,-12.12205,0,0,4.857444,125.5412,107.8266,359.4128,45.99914,359.4969
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_012.jpg,-15,0,0,4.834271,125.8172,108.0978,359.4646,43.96294,359.0668
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_080.jpg,-15,0,0,4.812805,126.0304,108.2978,359.7246,42.32373,358.8384
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_143.jpg,-15,0,0,4.783799,126.2481,108.4932,0.08069871,40.43853,358.7083
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_211.jpg,-15,0,0,4.750356,126.5376,108.7374,0.07962688,37.75799,358.7523
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_274.jpg,-15,0,0,4.734788,126.7578,108.9086,359.8684,35.77974,358.855
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_339.jpg,-15,0,0,4.702855,126.986,109.0698,359.7702,34.02415,358.8462
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_403.jpg,-15,0,0,4.674098,127.2208,109.2253,359.8741,32.34242,358.8757
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_467.jpg,-15,0,0,4.639357,127.4609,109.3709,0.03585652,30.53979,358.8076
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_532.jpg,-15,0,0,4.619905,127.7807,109.5514,359.9692,27.87865,358.8083
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_596.jpg,-15,0,0,4.605729,128.0249,109.6768,359.9629,25.8475,358.8298
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_661.jpg,-15,0,0,4.569244,128.2738,109.7907,2.71E-05,23.80017,358.7394
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_724.jpg,-15,0,0,4.537107,128.524,109.8958,-0.004983264,21.69386,358.646
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_791.jpg,-15,0,0,4.522436,128.8606,110.0245,0.01699138,18.8545,358.6731
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_856.jpg,-15,0,0,4.48717,129.1148,110.1089,0.004088722,16.72961,358.7217
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_919.jpg,-15,0,0,4.471959,129.3713,110.1828,0.01710258,14.58976,358.7489
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_04_983.jpg,-15,0,0,4.432537,129.6286,110.2459,0.003813487,12.47641,358.7682
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_047.jpg,-15,0,0,4.405232,129.8871,110.2992,0.01703679,10.33324,358.7795
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_113.jpg,-15,0,0,4.384382,130.232,110.3549,0.01095696,7.474144,358.7996
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_179.jpg,-15,0,0,4.357379,130.4906,110.3835,0.005943972,5.356499,358.7734
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_242.jpg,-15,0,0,4.336749,130.7489,110.4044,0.01120172,3.184692,358.795
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_306.jpg,-15,0,0,4.305346,131.0061,110.4133,0.006198823,1.058273,358.7654
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_371.jpg,-15,0,0,4.285325,131.3473,110.4123,0.003487505,358.181,358.7917
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_435.jpg,-15,0,0,4.258274,131.6009,110.3986,-0.005399852,356.0215,358.7487
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_500.jpg,-15,0,0,4.23842,131.8531,110.3774,0.00352155,353.8591,358.7913
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_564.jpg,-15,0,0,4.200099,132.1021,110.3448,-0.005291369,351.6926,358.7541
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_630.jpg,-15,0,0,4.186563,132.4309,110.2888,0.01755946,348.7883,358.7849
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_695.jpg,-15,0,0,4.154157,132.6731,110.2356,0.003992139,346.626,358.7947
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_763.jpg,-15,0,0,4.124418,132.9122,110.1732,0.01640905,344.4399,358.7937
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_829.jpg,-15,0,0,4.105039,133.1469,110.1019,0.00411108,342.2658,358.783
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_897.jpg,-15,0,0,4.079732,133.4535,109.9936,0.006327156,339.3573,358.7781
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_05_964.jpg,-15,0,0,4.060354,133.679,109.9041,0.01144862,337.1504,358.8172
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_031.jpg,-15,0,0,4.02957,133.97,109.7693,-0.004854077,334.249,358.7747
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_099.jpg,-15,0,0,4.012555,134.1836,109.6609,0.003541026,332.0592,358.8239
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_168.jpg,-15,0,0,3.976493,134.3901,109.5431,-0.004652426,329.8643,358.7704
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_235.jpg,-13.51641,0,0,3.96402,134.6586,109.3769,0.01586328,327.0072,358.8085
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_302.jpg,-10.42341,0,0,3.933259,134.8532,109.245,-0.00047203,325.1456,358.8367
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_373.jpg,-7.383922,0,0,3.91534,135.1058,109.0612,0.001083225,323.2126,358.8639
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_439.jpg,-7.288469,0,0,3.901242,135.2906,108.9185,0.01068818,322.0656,358.834
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_506.jpg,-10.41494,0,0,3.880567,135.4714,108.7729,-0.003947209,320.8294,358.8421
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_578.jpg,-13.37506,0,0,3.860398,135.7037,108.5707,0.00269491,318.6561,358.8093
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_642.jpg,-15,0,0,3.842591,135.8714,108.4143,-0.002053166,316.6804,358.816
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_709.jpg,-15,0,0,3.815385,136.0316,108.2517,0.00485984,314.5582,358.7912
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_777.jpg,-15,0,0,3.798948,136.2358,108.0289,0.005793361,311.6554,358.8376
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_841.jpg,-13.61003,0,0,3.774243,136.3797,107.8557,-0.005525063,309.5248,358.8189
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_904.jpg,-10.65324,0,0,3.752377,136.5173,107.6782,0.001811761,307.6509,358.7943
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_06_970.jpg,-7.789863,0,0,3.73514,136.6945,107.4388,359.9907,305.6445,358.868
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_07_032.jpg,-4.878084,0,0,3.722506,136.822,107.2563,359.9873,304.5967,358.9283
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_07_095.jpg,-2.082985,0,0,3.70898,136.9466,107.0725,359.9865,303.9684,358.9673
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_07_157.jpg,0,0,0,3.696462,137.07,106.8892,359.9622,303.7119,359.0121
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_07_208.jpg,0,0,0,3.688148,137.1519,106.7672,359.9401,303.6566,359.0539
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_07_249.jpg,0,0,0,3.675763,137.2334,106.6455,359.9133,303.6345,359.1018
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_28_07_313.jpg,0,0,0,3.663324,137.3954,106.4029,359.8479,303.6248,359.2163
